feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__MFNG,100,50,1.0,0.12999999523162842,-0.23,0.2,True,1.0
TPM__FAM78A,100,50,1.0,0.20000000298023224,-0.38,0.2,True,1.0
TPM__P2RY8,100,50,1.0,0.17000000178813934,-0.23,0.24,True,1.0
TPM__BCAR1,100,50,1.0,0.23000000417232513,0.45,0.2,True,1.0
TPM__MIR142HG,100,50,1.0,0.20000000298023224,-0.25,0.23,True,1.0
TPM__ANXA2,100,50,1.0,0.20000000298023224,0.48,0.2,True,1.0
TPM__PIK3CG,100,50,1.0,0.14000000059604645,-0.21,0.24,True,1.0
METH__PTPN14,100,50,1.0,0.10999999940395355,-0.35,0.22,True,1.0
TPM__ENC1,100,50,1.0,0.17000000178813934,0.41,0.2,True,1.0
TPM__IL13RA1,100,50,1.0,0.1599999964237213,0.38,0.2,True,1.0
METH__DSTN,100,50,1.0,0.14000000059604645,-0.32,0.25,True,1.0
TPM__CORO1A,100,50,1.0,0.15000000596046448,-0.32,0.2,True,1.0
METH__NPAS2,100,50,1.0,0.14000000059604645,-0.38,0.2,True,1.0
TPM__CTTN,100,50,1.0,0.2199999988079071,0.44,0.19,True,1.0
TPM__RCSD1,100,50,1.0,0.1599999964237213,-0.25,0.21,True,1.0
TPM__NCKAP1,100,50,1.0,0.20000000298023224,0.32,0.25,True,1.0
TPM__SEPTIN10,100,50,1.0,0.15000000596046448,0.31,0.21,True,1.0
TPM__IKZF1,100,50,1.0,0.1899999976158142,-0.33,0.21,True,1.0
METH__EVL,100,50,1.0,0.17000000178813934,0.33,0.2,True,1.0
TPM__PTPN7,100,50,1.0,0.20000000298023224,-0.29,0.21,True,1.0
TPM__MET,100,50,1.0,0.20000000298023224,0.44,0.2,True,1.0
TPM__TM4SF1-AS1,100,50,1.0,0.07000000029802322,0.39,0.22,True,1.0
METH__TBC1D10C,100,50,1.0,0.14000000059604645,0.36,0.2,True,1.0
TPM__ARHGAP9,100,50,1.0,0.1899999976158142,-0.36,0.2,True,1.0
TPM__NCKAP1L,100,50,1.0,0.17000000178813934,-0.27,0.26,True,1.0
TPM__PDE1B,99,49,0.99,0.15000000596046448,-0.33,0.21,True,1.0
TPM__PLBD1-AS1,99,49,0.99,0.03999999910593033,0.28,0.21,True,1.0
TPM__IL12RB1,99,49,0.99,0.14000000059604645,-0.25,0.24,True,1.0
TPM__ACP7,98,48,0.98,0.03999999910593033,0.31,0.22,True,1.0
TPM__JAKMIP1,96,46,0.96,0.029999999329447746,-0.14,0.2,True,0.832
METH__COPZ1,93,43,0.93,0.05000000074505806,0.25,0.22,True,0.053
METH__LOC100133985,90,41,0.9,0.05000000074505806,0.24,0.21,False,0.002
METH__WDR93,88,38,0.88,0.07999999821186066,-0.22,0.2,False,0.0
METH__PEX11A,85,36,0.85,0.09000000357627869,-0.22,0.2,False,0.0
METH__UGGT2,83,33,0.83,0.07999999821186066,-0.26,0.24,False,0.0
METH__RNF7,79,30,0.79,0.029999999329447746,0.07,0.21,False,0.0
METH__ADCY6,79,30,0.79,0.009999999776482582,0.03,0.21,False,0.0
METH__NFRKB,77,29,0.77,0.009999999776482582,-0.12,0.22,False,0.0
METH__KLF4,76,26,0.76,0.07999999821186066,-0.23,0.23,False,0.0
METH__SNORD97,75,25,0.75,0.009999999776482582,0.12,0.2,False,0.0
METH__PTPN1,74,25,0.74,0.009999999776482582,0.12,0.2,False,0.0
METH__ERCC3,67,17,0.67,0.07999999821186066,0.09,0.21,False,0.0
