feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__SLFN11,100,50,1.0,0.2800000011920929,-0.52,0.2,True,1.0
TPM__DSP-AS1,100,50,1.0,0.09000000357627869,0.38,0.17,True,1.0
TPM__NCKAP1L,100,50,1.0,0.2199999988079071,-0.37,0.22,True,1.0
TPM__TBC1D10C,100,50,1.0,0.12999999523162842,-0.26,0.17,True,1.0
TPM__BTC,100,50,1.0,0.11999999731779099,0.39,0.17,True,1.0
TPM__FOLR1,100,50,1.0,0.09000000357627869,0.41,0.17,True,1.0
TPM__RASAL2-AS1,100,50,1.0,0.07999999821186066,0.31,0.21,True,1.0
TPM__PDE1B,100,50,1.0,0.1899999976158142,-0.39,0.2,True,1.0
TPM__FTLP14,100,50,1.0,0.07999999821186066,0.36,0.17,True,1.0
TPM__BCAR3,100,50,1.0,0.12999999523162842,0.35,0.17,True,1.0
TPM__PCDH1,100,50,1.0,0.14000000059604645,0.41,0.2,True,1.0
TPM__SEMA3B,100,50,1.0,0.10000000149011612,0.35,0.2,True,1.0
TPM__KDELR3,100,50,1.0,0.12999999523162842,0.38,0.2,True,1.0
TPM__ASPH,100,50,1.0,0.12999999523162842,0.37,0.18,True,1.0
TPM__TJP1,100,50,1.0,0.18000000715255737,0.35,0.19,True,1.0
TPM__TPM1,100,50,1.0,0.14000000059604645,0.35,0.19,True,1.0
TPM__PRSS23,100,50,1.0,0.12999999523162842,0.38,0.19,True,1.0
TPM__MYOF,100,50,1.0,0.15000000596046448,0.37,0.19,True,1.0
TPM__PPL,100,50,1.0,0.15000000596046448,0.42,0.19,True,1.0
TPM__ARHGAP15,100,50,1.0,0.1899999976158142,-0.32,0.18,True,1.0
TPM__RPL18A,100,50,1.0,0.10999999940395355,-0.39,0.18,True,1.0
TPM__RHBDF1,100,50,1.0,0.17000000178813934,0.41,0.18,True,1.0
TPM__SQSTM1,100,50,1.0,0.10000000149011612,0.35,0.18,True,1.0
TPM__TNFRSF12A,100,50,1.0,0.17000000178813934,0.38,0.18,True,1.0
METH__SLC44A2,100,50,1.0,0.2199999988079071,-0.47,0.17,True,1.0
TPM__PERP,100,50,1.0,0.18000000715255737,0.4,0.18,True,1.0
TPM__FHIP1A,100,50,1.0,0.11999999731779099,0.38,0.18,True,1.0
TPM__RFXAP,100,50,1.0,0.12999999523162842,-0.38,0.17,True,1.0
TPM__FAM114A1,100,50,1.0,0.12999999523162842,0.36,0.18,True,1.0
TPM__SLC44A3-AS1,100,50,1.0,0.09000000357627869,0.36,0.17,True,1.0
TPM__THRB,100,50,1.0,0.11999999731779099,0.41,0.16,True,1.0
TPM__PRKCB,99,49,0.99,0.1599999964237213,-0.29,0.17,True,1.0
TPM__RN7SL689P,99,49,0.99,0.10999999940395355,0.37,0.2,True,1.0
METH__SSH3,99,49,0.99,0.1599999964237213,-0.35,0.18,True,1.0
TPM__FUCA2,99,49,0.99,0.12999999523162842,0.34,0.17,True,1.0
TPM__GCSAM,99,49,0.99,0.07000000029802322,-0.04,0.17,True,1.0
TPM__PKD1L2,99,49,0.99,0.10000000149011612,0.39,0.17,True,1.0
TPM__GMFG,99,49,0.99,0.14000000059604645,-0.23,0.17,True,1.0
TPM__ENTREP1,98,48,0.98,0.05000000074505806,0.38,0.19,True,1.0
TPM__TUBA1C,98,48,0.98,0.05999999865889549,0.3,0.18,True,1.0
TPM__MIR142HG,97,47,0.97,0.18000000715255737,-0.31,0.17,True,0.992
TPM__SH3TC2-DT,97,47,0.97,0.05000000074505806,0.37,0.17,True,0.992
TPM__GNGT2,97,47,0.97,0.10000000149011612,-0.26,0.2,True,0.992
TPM__HYAL2,96,46,0.96,0.07000000029802322,0.26,0.18,True,0.832
METH__HLCS,96,46,0.96,0.12999999523162842,-0.33,0.19,True,0.832
TPM__PIK3CG,96,46,0.96,0.17000000178813934,-0.35,0.2,True,0.832
METH__CCM2,96,46,0.96,0.17000000178813934,0.34,0.16,True,0.832
TPM__THBS1-IT1,94,44,0.94,0.03999999910593033,0.31,0.18,True,0.181
TPM__TMEM265,92,42,0.92,0.07999999821186066,0.27,0.17,False,0.013
TPM__ZBTB45P2,92,42,0.92,0.07999999821186066,0.32,0.17,False,0.013
TPM__LHX1-DT,92,42,0.92,0.009999999776482582,0.22,0.17,False,0.013
METH__MIER3,91,41,0.91,0.10999999940395355,-0.34,0.17,False,0.002
METH__PKP2,90,40,0.9,0.15000000596046448,-0.39,0.18,False,0.0
METH__KRI1,90,40,0.9,0.10999999940395355,0.29,0.18,False,0.0
METH__LMCD1,88,38,0.88,0.10000000149011612,-0.34,0.19,False,0.0
