feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__SEPTIN6,100,50,1.0,0.20000000298023224,-0.44,0.21,True,1.0
TPM__SDC4,100,50,1.0,0.20000000298023224,0.43,0.19,True,1.0
TPM__MIR22HG,100,50,1.0,0.12999999523162842,0.36,0.17,True,1.0
TPM__S100A3,100,50,1.0,0.05999999865889549,0.32,0.18,True,1.0
TPM__GNG12,100,50,1.0,0.18000000715255737,0.38,0.17,True,1.0
TPM__HOXD9,100,50,1.0,0.009999999776482582,0.0,0.2,True,1.0
TPM__RHOH,100,50,1.0,0.20999999344348907,-0.36,0.22,True,1.0
TPM__LINC01843,100,50,1.0,0.10000000149011612,0.41,0.22,True,1.0
TPM__SH3TC2,100,50,1.0,0.10000000149011612,0.41,0.18,True,1.0
TPM__TM4SF1,100,50,1.0,0.17000000178813934,0.4,0.19,True,1.0
TPM__NHSL3,100,50,1.0,0.20000000298023224,0.43,0.19,True,1.0
TPM__ABCC3,100,50,1.0,0.18000000715255737,0.43,0.17,True,1.0
TPM__HRCT1,100,50,1.0,0.11999999731779099,0.45,0.21,True,1.0
TPM__BTC,100,50,1.0,0.12999999523162842,0.43,0.18,True,1.0
TPM__SH3D19,100,50,1.0,0.18000000715255737,0.4,0.18,True,1.0
TPM__SLC35D2,100,50,1.0,0.20000000298023224,0.4,0.18,True,1.0
TPM__RFXAP,100,50,1.0,0.18000000715255737,-0.44,0.18,True,1.0
TPM__PPIC,100,50,1.0,0.25999999046325684,0.47,0.21,True,1.0
TPM__AGAP2,100,50,1.0,0.2199999988079071,-0.49,0.18,True,1.0
TPM__MFNG,100,50,1.0,0.11999999731779099,-0.23,0.18,True,1.0
TPM__TRAF3IP3,100,50,1.0,0.1899999976158142,-0.43,0.2,True,1.0
TPM__SMAP2,100,50,1.0,0.1599999964237213,-0.41,0.18,True,1.0
TPM__BCAR3,100,50,1.0,0.18000000715255737,0.4,0.18,True,1.0
TPM__SINHCAF,100,50,1.0,0.09000000357627869,-0.31,0.18,True,1.0
TPM__SOX9,100,50,1.0,0.09000000357627869,0.34,0.2,True,1.0
TPM__LMNA,100,50,1.0,0.20999999344348907,0.45,0.17,True,1.0
TPM__KDELR3,100,50,1.0,0.18000000715255737,0.42,0.22,True,1.0
TPM__ARHGAP15,100,50,1.0,0.1899999976158142,-0.33,0.21,True,1.0
TPM__KRT18,100,50,1.0,0.20999999344348907,0.44,0.18,True,1.0
TPM__SLFN11,100,50,1.0,0.25,-0.48,0.23,True,1.0
METH__AGAP2,100,50,1.0,0.11999999731779099,-0.28,0.19,True,1.0
TPM__FLI1,100,50,1.0,0.20000000298023224,-0.4,0.18,True,1.0
METH__RASGRP2,100,50,1.0,0.10999999940395355,0.38,0.19,True,1.0
TPM__PDE1B,99,49,0.99,0.23000000417232513,-0.43,0.23,True,1.0
TPM__TGFA,99,49,0.99,0.11999999731779099,0.37,0.18,True,1.0
TPM__LINC01270,99,49,0.99,0.029999999329447746,0.25,0.18,True,1.0
METH__MORN4,99,49,0.99,0.1599999964237213,-0.39,0.19,True,1.0
TPM__LINC01836,99,49,0.99,0.12999999523162842,0.41,0.19,True,1.0
TPM__SDC1,99,49,0.99,0.18000000715255737,0.38,0.19,True,1.0
METH__PTPN14,99,49,0.99,0.14000000059604645,-0.41,0.2,True,1.0
TPM__HCLS1,99,49,0.99,0.1599999964237213,-0.34,0.17,True,1.0
TPM__TPM1,99,49,0.99,0.18000000715255737,0.4,0.2,True,1.0
TPM__ARHGAP25,99,49,0.99,0.12999999523162842,-0.32,0.18,True,1.0
TPM__MALL,99,49,0.99,0.10000000149011612,0.36,0.17,True,1.0
TPM__PRKCB,99,49,0.99,0.20000000298023224,-0.32,0.19,True,1.0
TPM__FHL2,99,49,0.99,0.1599999964237213,0.38,0.18,True,1.0
TPM__RN7SL689P,98,48,0.98,0.14000000059604645,0.4,0.2,True,1.0
TPM__GIPC1,98,48,0.98,0.1899999976158142,0.44,0.18,True,1.0
METH__CASC2,98,48,0.98,0.15000000596046448,-0.39,0.22,True,1.0
TPM__TM4SF1-AS1,98,48,0.98,0.09000000357627869,0.42,0.19,True,1.0
TPM__CTTN,96,46,0.96,0.17000000178813934,0.4,0.2,True,0.832
TPM__PIK3CG,96,46,0.96,0.17000000178813934,-0.34,0.18,True,0.832
