feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__AXL,100,50,1.0,0.1599999964237213,0.42,0.2,True,1.0
TPM__AGAP2,100,50,1.0,0.17000000178813934,-0.39,0.2,True,1.0
METH__JUB,100,50,1.0,0.15000000596046448,-0.38,0.2,True,1.0
TPM__PTPN7,100,50,1.0,0.17000000178813934,-0.25,0.2,True,1.0
METH__ITGA1,100,50,1.0,0.10999999940395355,-0.32,0.2,True,1.0
TPM__PADI1,100,50,1.0,0.10000000149011612,0.41,0.22,True,1.0
TPM__PDE1B,100,50,1.0,0.14000000059604645,-0.31,0.19,True,1.0
TPM__ST8SIA4,100,50,1.0,0.07999999821186066,-0.23,0.2,True,1.0
TPM__PSTPIP1,100,50,1.0,0.12999999523162842,-0.29,0.23,True,1.0
METH__CCM2,100,50,1.0,0.1899999976158142,0.39,0.2,True,1.0
TPM__ITGA3,100,50,1.0,0.20999999344348907,0.48,0.22,True,1.0
METH__PSMB8,100,50,1.0,0.03999999910593033,0.28,0.2,True,1.0
METH__DSTN,100,50,1.0,0.1599999964237213,-0.32,0.22,True,1.0
METH__HSP90AA1,100,50,1.0,0.10999999940395355,0.31,0.22,True,1.0
TPM__NCKAP1L,100,50,1.0,0.1599999964237213,-0.26,0.2,True,1.0
TPM__KRT15,100,50,1.0,0.07999999821186066,0.39,0.19,True,1.0
TPM__HSPB8,100,50,1.0,0.09000000357627869,0.39,0.21,True,1.0
TPM__IRAG2,100,50,1.0,0.15000000596046448,-0.27,0.21,True,1.0
TPM__IKZF1,100,50,1.0,0.1899999976158142,-0.32,0.2,True,1.0
TPM__WAS,100,50,1.0,0.1899999976158142,-0.34,0.22,True,1.0
TPM__MIR142HG,100,50,1.0,0.20000000298023224,-0.28,0.24,True,1.0
TPM__AHNAK2,100,50,1.0,0.1899999976158142,0.45,0.21,True,1.0
METH__PTPN14,99,49,0.99,0.10999999940395355,-0.3,0.23,True,1.0
METH__GULP1,99,49,0.99,0.15000000596046448,-0.31,0.18,True,1.0
METH__SSH3,98,48,0.98,0.11999999731779099,-0.26,0.18,True,1.0
TPM__RCSD1,98,48,0.98,0.14000000059604645,-0.23,0.2,True,1.0
METH__MAP4K3,97,47,0.97,0.07000000029802322,-0.26,0.2,True,0.992
TPM__SLC22A3,97,47,0.97,0.03999999910593033,0.27,0.18,True,0.992
TPM__INPP5B-AS1,90,40,0.9,0.0,-0.02,0.2,False,0.0
METH__PELO,89,39,0.89,0.11999999731779099,-0.32,0.2,False,0.0
METH__WDR93,88,38,0.88,0.07000000029802322,-0.22,0.2,False,0.0
METH__TERF1,84,34,0.84,0.12999999523162842,-0.32,0.19,False,0.0
METH__TPD52L1,82,32,0.82,0.09000000357627869,-0.29,0.2,False,0.0
METH__LNPEP,82,33,0.82,0.07999999821186066,0.25,0.2,False,0.0
METH__MTCH1,80,30,0.8,0.03999999910593033,0.21,0.2,False,0.0
