feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__NQO1,100,50,1.0,0.28999999165534973,0.55,0.26,True,1.0
TPM__CD151,100,50,1.0,0.30000001192092896,0.61,0.32,True,1.0
TPM__YAP1,100,50,1.0,0.3400000035762787,0.57,0.3,True,1.0
TPM__S100A6,100,50,1.0,0.27000001072883606,0.57,0.27,True,1.0
TPM__CCN1,100,50,1.0,0.3799999952316284,0.64,0.28,True,1.0
TPM__AGAP2,100,50,1.0,0.3100000023841858,-0.58,0.26,True,1.0
METH__BCL9L,100,50,1.0,0.3100000023841858,-0.54,0.3,True,1.0
TPM__RHBDF1,100,50,1.0,0.3100000023841858,0.5,0.31,True,1.0
TPM__ADAM9,100,50,1.0,0.36000001430511475,0.63,0.31,True,1.0
TPM__AMOTL2,100,50,1.0,0.3799999952316284,0.61,0.31,True,1.0
TPM__LAMB2,100,50,1.0,0.3499999940395355,0.58,0.31,True,1.0
TPM__ITGA3,100,50,1.0,0.3799999952316284,0.63,0.31,True,1.0
TPM__EPHA2,100,50,1.0,0.38999998569488525,0.63,0.26,True,1.0
TPM__PADI1,100,50,1.0,0.1599999964237213,0.55,0.28,True,1.0
TPM__GNG12,100,50,1.0,0.3199999928474426,0.56,0.31,True,1.0
TPM__TAX1BP3,100,50,1.0,0.25,0.56,0.28,True,1.0
TPM__CRIM1-DT,100,50,1.0,0.28999999165534973,0.58,0.26,True,1.0
TPM__MIR22HG,100,50,1.0,0.3100000023841858,0.58,0.33,True,1.0
TPM__ANXA2,100,50,1.0,0.3100000023841858,0.63,0.34,True,1.0
TPM__SDC4,100,50,1.0,0.36000001430511475,0.61,0.27,True,1.0
TPM__MYOF,100,50,1.0,0.4099999964237213,0.63,0.35,True,1.0
TPM__ASPH,100,50,1.0,0.27000001072883606,0.57,0.29,True,1.0
TPM__PRSS23,100,50,1.0,0.36000001430511475,0.63,0.34,True,1.0
TPM__TNFRSF12A,100,50,1.0,0.4000000059604645,0.64,0.32,True,1.0
TPM__NCEH1,99,49,0.99,0.2800000011920929,0.57,0.27,True,1.0
TPM__ITGB5,99,49,0.99,0.3199999928474426,0.57,0.3,True,1.0
TPM__MYB,99,49,0.99,0.3100000023841858,-0.56,0.27,True,1.0
TPM__PTPN14,99,49,0.99,0.25999999046325684,0.5,0.28,True,1.0
TPM__PPIC,99,49,0.99,0.3400000035762787,0.59,0.28,True,1.0
TPM__GPR39,99,49,0.99,0.28999999165534973,0.57,0.26,True,1.0
METH__S100A2,99,49,0.99,0.20999999344348907,-0.5,0.31,True,1.0
TPM__ARHGAP9,99,49,0.99,0.27000001072883606,-0.51,0.26,True,1.0
TPM__LAPTM4A,99,49,0.99,0.23000000417232513,0.52,0.29,True,1.0
TPM__SGMS2,99,49,0.99,0.30000001192092896,0.55,0.26,True,1.0
TPM__LINC01186,98,48,0.98,0.20000000298023224,0.56,0.29,True,1.0
TPM__ANXA2P2,98,48,0.98,0.3199999928474426,0.6,0.28,True,1.0
TPM__PKD1L2,98,48,0.98,0.14000000059604645,0.49,0.29,True,1.0
TPM__ARSJ,98,48,0.98,0.2199999988079071,0.53,0.3,True,1.0
TPM__KDELR3,98,48,0.98,0.28999999165534973,0.56,0.3,True,1.0
TPM__CRIM1,97,47,0.97,0.33000001311302185,0.58,0.29,True,0.992
TPM__AVPI1,97,47,0.97,0.20999999344348907,0.51,0.27,True,0.992
TPM__MIR142HG,97,47,0.97,0.27000001072883606,-0.33,0.3,True,0.992
TPM__TLCD2,97,47,0.97,0.17000000178813934,0.49,0.27,True,0.992
