feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
METH__DSTN,100,50,1.0,0.17000000178813934,-0.36,0.27,True,1.0
METH__NRP1,100,50,1.0,0.12999999523162842,-0.33,0.22,True,1.0
METH__THBS1,100,50,1.0,0.1599999964237213,-0.38,0.27,True,1.0
METH__ZNF697,100,50,1.0,0.12999999523162842,-0.25,0.28,True,1.0
METH__C1orf126,100,50,1.0,0.10999999940395355,-0.2,0.23,True,1.0
TPM__IKZF1,100,50,1.0,0.23999999463558197,-0.34,0.26,True,1.0
TPM__PTPN7,100,50,1.0,0.23000000417232513,-0.29,0.27,True,1.0
METH__C9orf150,100,50,1.0,0.14000000059604645,-0.31,0.25,True,1.0
METH__GPR39,100,50,1.0,0.17000000178813934,-0.33,0.22,True,1.0
METH__PTPRK,100,50,1.0,0.12999999523162842,-0.33,0.22,True,1.0
TPM__NCKAP1L,100,50,1.0,0.20999999344348907,-0.35,0.28,True,1.0
METH__TMEM51,100,50,1.0,0.12999999523162842,-0.21,0.24,True,1.0
TPM__PDE1B,100,50,1.0,0.17000000178813934,-0.34,0.24,True,1.0
METH__PRIC285,100,50,1.0,0.20000000298023224,0.39,0.24,True,1.0
METH__TMEM149,100,50,1.0,0.1899999976158142,0.37,0.23,True,1.0
METH__OPHN1,100,50,1.0,0.12999999523162842,-0.29,0.24,True,1.0
METH__CCM2,100,50,1.0,0.23999999463558197,0.42,0.29,True,1.0
TPM__PIK3CG,100,50,1.0,0.20000000298023224,-0.27,0.29,True,1.0
TPM__MIR142HG,100,50,1.0,0.23999999463558197,-0.31,0.29,True,1.0
TPM__CTTN,100,50,1.0,0.20000000298023224,0.42,0.23,True,1.0
METH__PPAPDC1B,99,49,0.99,0.05000000074505806,-0.23,0.27,True,1.0
METH__TOP2A,96,46,0.96,0.11999999731779099,-0.28,0.24,True,0.832
METH__PFN2,96,46,0.96,0.09000000357627869,-0.29,0.25,True,0.832
METH__EFNA5,93,43,0.93,0.07999999821186066,-0.3,0.3,True,0.053
