feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__ARSJ,100,50,1.0,0.14000000059604645,0.42,0.26,True,1.0
TPM__PERP,100,50,1.0,0.20999999344348907,0.46,0.22,True,1.0
TPM__RASAL2,100,50,1.0,0.18000000715255737,0.39,0.21,True,1.0
TPM__ARHGAP9,100,50,1.0,0.2199999988079071,-0.44,0.21,True,1.0
TPM__OSGIN1,100,50,1.0,0.20999999344348907,0.48,0.2,True,1.0
TPM__PLEC,100,50,1.0,0.1899999976158142,0.45,0.2,True,1.0
TPM__PARVA,100,50,1.0,0.1599999964237213,0.36,0.2,True,1.0
TPM__FBLIM1,100,50,1.0,0.14000000059604645,0.38,0.2,True,1.0
TPM__SCNN1A,100,50,1.0,0.12999999523162842,0.42,0.19,True,1.0
TPM__FAM78A,100,50,1.0,0.23000000417232513,-0.45,0.19,True,1.0
TPM__LURAP1L,100,50,1.0,0.10999999940395355,0.37,0.19,True,1.0
TPM__MFNG,100,50,1.0,0.1599999964237213,-0.29,0.19,True,1.0
TPM__PPIC,100,50,1.0,0.2199999988079071,0.44,0.18,True,1.0
TPM__CDC42BPB,100,50,1.0,0.1899999976158142,0.39,0.18,True,1.0
TPM__IKZF1,99,49,0.99,0.20000000298023224,-0.34,0.19,True,1.0
TPM__PXDC1,99,49,0.99,0.15000000596046448,0.37,0.19,True,1.0
TPM__GPRC5A,99,49,0.99,0.1899999976158142,0.45,0.19,True,1.0
TPM__ADAM9,99,49,0.99,0.1899999976158142,0.43,0.2,True,1.0
TPM__RPL36AP44,99,49,0.99,0.12999999523162842,0.41,0.18,True,1.0
TPM__KLF5,99,49,0.99,0.18000000715255737,0.45,0.21,True,1.0
TPM__NCKAP1L,99,49,0.99,0.1899999976158142,-0.36,0.19,True,1.0
TPM__TMC7,98,48,0.98,0.10999999940395355,0.37,0.18,True,1.0
TPM__CD53,98,48,0.98,0.20999999344348907,-0.37,0.19,True,1.0
TPM__PTPN7,98,48,0.98,0.2199999988079071,-0.38,0.19,True,1.0
METH__CLCF1,98,48,0.98,0.09000000357627869,-0.34,0.18,True,1.0
TPM__P2RY8,98,48,0.98,0.20000000298023224,-0.31,0.2,True,1.0
TPM__CTTN,98,48,0.98,0.20000000298023224,0.45,0.2,True,1.0
TPM__RHOH,98,48,0.98,0.1899999976158142,-0.34,0.2,True,1.0
TPM__TOM1L1,97,47,0.97,0.17000000178813934,0.32,0.18,True,0.992
TPM__ARHGAP30,97,47,0.97,0.1899999976158142,-0.28,0.22,True,0.992
TPM__MIR142HG,96,46,0.96,0.2199999988079071,-0.35,0.24,True,0.832
TPM__PDE1B,96,46,0.96,0.18000000715255737,-0.36,0.19,True,0.832
TPM__RPSAP52,95,45,0.95,0.05000000074505806,0.31,0.19,True,0.458
TPM__AGRN,95,45,0.95,0.20000000298023224,0.43,0.19,True,0.458
TPM__CBR3-AS1,95,45,0.95,0.10999999940395355,0.35,0.19,True,0.458
TPM__PHLDB1,95,45,0.95,0.14000000059604645,0.36,0.19,True,0.458
TPM__HRCT1,95,45,0.95,0.10999999940395355,0.43,0.19,True,0.458
TPM__ARHGAP15,94,45,0.94,0.20000000298023224,-0.32,0.23,True,0.458
TPM__LAPTM5,91,41,0.91,0.12999999523162842,-0.27,0.18,False,0.002
